"","orchid","layer","Present"
"711","Spiranthes_romanzoffiana",727,1
"712","Spiranthes_romanzoffiana",917,1
"713","Spiranthes_romanzoffiana",1080,1
"714","Spiranthes_romanzoffiana",854,1
"715","Spiranthes_romanzoffiana",133,0
"716","Spiranthes_romanzoffiana",1079,1
"717","Spiranthes_romanzoffiana",524,0
"718","Spiranthes_romanzoffiana",850,1
"719","Spiranthes_romanzoffiana",556,0
"720","Spiranthes_romanzoffiana",129,1
"721","Spiranthes_romanzoffiana",649,0
"722","Spiranthes_romanzoffiana",666,1
"723","Spiranthes_romanzoffiana",919,1
"724","Spiranthes_romanzoffiana",909,1
"725","Spiranthes_romanzoffiana",852,1
"726","Spiranthes_romanzoffiana",1053,1
"727","Spiranthes_romanzoffiana",125,0
"728","Pogonia_ophioglossoides",916,1
"729","Pogonia_ophioglossoides",912,1
"730","Pogonia_ophioglossoides",969,1
"731","Pogonia_ophioglossoides",1160,0
"732","Pogonia_ophioglossoides",1157,0
"733","Pogonia_ophioglossoides",1159,0
"734","Pogonia_ophioglossoides",1154,1
"735","Pogonia_ophioglossoides",1140,0
"736","Pogonia_ophioglossoides",1137,0
"737","Pogonia_ophioglossoides",1158,0
"738","Pogonia_ophioglossoides",1178,0
"739","Pogonia_ophioglossoides",1135,0
"740","Pogonia_ophioglossoides",1097,0
"741","Pogonia_ophioglossoides",1133,0
"742","Pogonia_ophioglossoides",1177,1
"743","Pogonia_ophioglossoides",1065,0
"744","Pogonia_ophioglossoides",1138,0
"745","Pogonia_ophioglossoides",1096,0
"746","Pogonia_ophioglossoides",1121,0
"747","Pogonia_ophioglossoides",1136,0
"748","Pogonia_ophioglossoides",1094,1
"749","Pogonia_ophioglossoides",1009,1
"750","Pogonia_ophioglossoides",908,1
"751","Pogonia_ophioglossoides",1059,0
"752","Pogonia_ophioglossoides",1038,1
"753","Pogonia_ophioglossoides",860,1
"754","Pogonia_ophioglossoides",1008,1
"755","Pogonia_ophioglossoides",804,1
"756","Pogonia_ophioglossoides",917,1
"757","Pogonia_ophioglossoides",1039,1
"758","Pogonia_ophioglossoides",861,1
"759","Pogonia_ophioglossoides",853,1
"760","Pogonia_ophioglossoides",862,1
"761","Pogonia_ophioglossoides",970,1
"762","Pogonia_ophioglossoides",810,1
"763","Pogonia_ophioglossoides",868,1
"764","Pogonia_ophioglossoides",799,1
"765","Pogonia_ophioglossoides",963,1
"766","Pogonia_ophioglossoides",867,1
"767","Pogonia_ophioglossoides",915,1
"768","Pogonia_ophioglossoides",800,1
"769","Pogonia_ophioglossoides",859,1
"770","Pogonia_ophioglossoides",920,1
"771","Pogonia_ophioglossoides",858,1
"772","Pogonia_ophioglossoides",965,1
"773","Pogonia_ophioglossoides",857,1
"774","Pogonia_ophioglossoides",1036,1
"775","Pogonia_ophioglossoides",910,1
"776","Pogonia_ophioglossoides",961,1
"777","Pogonia_ophioglossoides",645,1
"778","Pogonia_ophioglossoides",854,1
"779","Pogonia_ophioglossoides",735,1
"780","Pogonia_ophioglossoides",807,1
"781","Pogonia_ophioglossoides",968,1
"782","Pogonia_ophioglossoides",866,1
"783","Pogonia_ophioglossoides",801,1
"784","Pogonia_ophioglossoides",967,1
"785","Pogonia_ophioglossoides",865,1
"786","Pogonia_ophioglossoides",864,1
"787","Pogonia_ophioglossoides",863,1
"788","Pogonia_ophioglossoides",809,1
"789","Pogonia_ophioglossoides",962,1
"790","Pogonia_ophioglossoides",812,1
"791","Pogonia_ophioglossoides",964,1
"792","Pogonia_ophioglossoides",733,1
"793","Pogonia_ophioglossoides",869,1
"794","Pogonia_ophioglossoides",803,1
"795","Pogonia_ophioglossoides",1005,1
"796","Pogonia_ophioglossoides",918,1
"797","Pogonia_ophioglossoides",814,1
"798","Pogonia_ophioglossoides",802,1
"799","Pogonia_ophioglossoides",816,1
"800","Pogonia_ophioglossoides",815,1
"801","Pogonia_ophioglossoides",805,1
"802","Pogonia_ophioglossoides",806,1
"803","Pogonia_ophioglossoides",855,1
"804","Pogonia_ophioglossoides",914,1
"805","Pogonia_ophioglossoides",737,1
"806","Pogonia_ophioglossoides",966,1
"807","Pogonia_ophioglossoides",808,1
"808","Pogonia_ophioglossoides",811,1
"809","Pogonia_ophioglossoides",907,1
"810","Pogonia_ophioglossoides",1197,0
"811","Pogonia_ophioglossoides",1092,0
"812","Pogonia_ophioglossoides",1007,1
"813","Pogonia_ophioglossoides",913,1
"814","Pogonia_ophioglossoides",739,1
"815","Pogonia_ophioglossoides",738,1
"816","Pogonia_ophioglossoides",852,1
"817","Pogonia_ophioglossoides",1095,0
"818","Pogonia_ophioglossoides",1134,0
"819","Pogonia_ophioglossoides",1066,1
"820","Pogonia_ophioglossoides",1063,1
"821","Pogonia_ophioglossoides",919,1
"822","Pogonia_ophioglossoides",753,1
"823","Pogonia_ophioglossoides",1161,0
"824","Pogonia_ophioglossoides",1120,0
"825","Pogonia_ophioglossoides",1064,1
"826","Pogonia_ophioglossoides",909,1
"827","Pogonia_ophioglossoides",544,0
"828","Pogonia_ophioglossoides",813,1
"829","Pogonia_ophioglossoides",736,1
"830","Pogonia_ophioglossoides",820,1
"831","Pogonia_ophioglossoides",1156,0
"832","Pogonia_ophioglossoides",734,1
"833","Pogonia_ophioglossoides",911,1
"834","Pogonia_ophioglossoides",1112,1
"835","Pogonia_ophioglossoides",752,1
"836","Pogonia_ophioglossoides",1141,0
"837","Pogonia_ophioglossoides",747,1
"838","Pogonia_ophioglossoides",742,1
"839","Pogonia_ophioglossoides",662,0
"840","Pogonia_ophioglossoides",656,0
"841","Pogonia_ophioglossoides",1117,0
"842","Pogonia_ophioglossoides",819,0
"843","Pogonia_ophioglossoides",748,1
"844","Pogonia_ophioglossoides",745,1
"845","Pogonia_ophioglossoides",755,1
"846","Pogonia_ophioglossoides",746,1
"847","Pogonia_ophioglossoides",1139,1
"848","Pogonia_ophioglossoides",1113,0
"849","Pogonia_ophioglossoides",654,0
"850","Pogonia_ophioglossoides",1155,0
"851","Pogonia_ophioglossoides",1031,1
"852","Pogonia_ophioglossoides",655,1
"853","Pogonia_ophioglossoides",870,1
"854","Pogonia_ophioglossoides",1087,0
"855","Pogonia_ophioglossoides",750,1
"856","Pogonia_ophioglossoides",1088,0
"857","Pogonia_ophioglossoides",652,1
"858","Pogonia_ophioglossoides",651,0
"859","Pogonia_ophioglossoides",856,1
"860","Pogonia_ophioglossoides",741,1
"861","Pogonia_ophioglossoides",553,1
"862","Pogonia_ophioglossoides",754,1
"863","Pogonia_ophioglossoides",1132,0
"864","Pogonia_ophioglossoides",1030,0
"865","Pogonia_ophioglossoides",720,0
"866","Pogonia_ophioglossoides",556,0
"867","Pogonia_ophioglossoides",818,0
"868","Pogonia_ophioglossoides",1153,1
"869","Pogonia_ophioglossoides",1196,0
"870","Pogonia_ophioglossoides",666,1
"871","Pogonia_ophioglossoides",1115,0
"872","Pogonia_ophioglossoides",1118,1
"874","Dichromanthus_michuacanus",1255,1
"875","Dichromanthus_michuacanus",1269,1
"876","Dichromanthus_michuacanus",1227,0
"877","Dichromanthus_michuacanus",1240,0
"878","Dichromanthus_michuacanus",1151,0
"879","Dichromanthus_michuacanus",1253,1
"880","Dichromanthus_michuacanus",1221,0
"881","Dichromanthus_michuacanus",1254,1
"882","Dichromanthus_michuacanus",1239,1
"883","Dichromanthus_michuacanus",1220,1
"884","Dichromanthus_michuacanus",1129,0
"885","Dichromanthus_michuacanus",1169,0
"886","Dichromanthus_michuacanus",1284,1
"887","Dichromanthus_michuacanus",1219,0
"888","Dichromanthus_michuacanus",1268,1
"889","Dichromanthus_michuacanus",1267,1
"890","Dichromanthus_michuacanus",1256,1
"891","Dichromanthus_michuacanus",1189,0
"892","Dichromanthus_michuacanus",1265,0
"893","Dichromanthus_michuacanus",1207,0
"894","Dichromanthus_michuacanus",1283,0
"895","Dichromanthus_michuacanus",1286,0
"896","Dichromanthus_michuacanus",1252,1
"897","Dichromanthus_michuacanus",1107,0
"898","Dichromanthus_michuacanus",1047,0
"900","Dactylorhiza_aristata",308,0
"901","Dactylorhiza_aristata",411,0
"902","Dactylorhiza_aristata",524,0
"903","Dactylorhiza_aristata",412,0
"904","Dactylorhiza_aristata",212,0
"905","Dactylorhiza_aristata",307,0
"906","Dactylorhiza_aristata",525,0
"907","Dactylorhiza_aristata",415,0
"908","Dactylorhiza_aristata",526,0
"909","Calopogon_tuberosus",1212,1
"910","Calopogon_tuberosus",1160,1
"911","Calopogon_tuberosus",1197,1
"912","Calopogon_tuberosus",1140,1
"913","Calopogon_tuberosus",1177,1
"914","Calopogon_tuberosus",1157,1
"915","Calopogon_tuberosus",1159,1
"916","Calopogon_tuberosus",1178,1
"917","Calopogon_tuberosus",1154,1
"918","Calopogon_tuberosus",1137,1
"919","Calopogon_tuberosus",1094,1
"920","Calopogon_tuberosus",1158,1
"921","Calopogon_tuberosus",1138,1
"922","Calopogon_tuberosus",1141,1
"923","Calopogon_tuberosus",1097,1
"924","Calopogon_tuberosus",1139,1
"925","Calopogon_tuberosus",1121,1
"926","Calopogon_tuberosus",1135,1
"927","Calopogon_tuberosus",857,1
"928","Calopogon_tuberosus",1096,1
"929","Calopogon_tuberosus",1066,1
"930","Calopogon_tuberosus",907,1
"931","Calopogon_tuberosus",854,1
"932","Calopogon_tuberosus",970,1
"933","Calopogon_tuberosus",866,1
"934","Calopogon_tuberosus",868,1
"935","Calopogon_tuberosus",859,1
"936","Calopogon_tuberosus",1004,1
"937","Calopogon_tuberosus",963,1
"938","Calopogon_tuberosus",1005,1
"939","Calopogon_tuberosus",917,1
"940","Calopogon_tuberosus",867,1
"941","Calopogon_tuberosus",860,1
"942","Calopogon_tuberosus",1036,1
"943","Calopogon_tuberosus",969,1
"944","Calopogon_tuberosus",862,1
"945","Calopogon_tuberosus",814,1
"946","Calopogon_tuberosus",920,1
"947","Calopogon_tuberosus",865,1
"948","Calopogon_tuberosus",964,1
"949","Calopogon_tuberosus",803,1
"950","Calopogon_tuberosus",911,1
"951","Calopogon_tuberosus",1009,1
"952","Calopogon_tuberosus",804,1
"953","Calopogon_tuberosus",815,1
"954","Calopogon_tuberosus",912,1
"955","Calopogon_tuberosus",1039,1
"956","Calopogon_tuberosus",1134,1
"957","Calopogon_tuberosus",861,1
"958","Calopogon_tuberosus",799,1
"959","Calopogon_tuberosus",916,1
"960","Calopogon_tuberosus",853,1
"961","Calopogon_tuberosus",802,1
"962","Calopogon_tuberosus",869,1
"963","Calopogon_tuberosus",962,1
"964","Calopogon_tuberosus",908,1
"965","Calopogon_tuberosus",801,1
"966","Calopogon_tuberosus",966,1
"967","Calopogon_tuberosus",734,1
"968","Calopogon_tuberosus",805,1
"969","Calopogon_tuberosus",811,1
"970","Calopogon_tuberosus",870,1
"971","Calopogon_tuberosus",856,1
"972","Calopogon_tuberosus",858,1
"973","Calopogon_tuberosus",1093,1
"974","Calopogon_tuberosus",800,1
"975","Calopogon_tuberosus",915,1
"976","Calopogon_tuberosus",863,1
"977","Calopogon_tuberosus",645,1
"978","Calopogon_tuberosus",1092,1
"979","Calopogon_tuberosus",1062,1
"980","Calopogon_tuberosus",961,1
"981","Calopogon_tuberosus",965,1
"982","Calopogon_tuberosus",914,1
"983","Calopogon_tuberosus",919,1
"984","Calopogon_tuberosus",754,1
"985","Calopogon_tuberosus",864,1
"986","Calopogon_tuberosus",816,1
"987","Calopogon_tuberosus",855,1
"988","Calopogon_tuberosus",967,1
"989","Calopogon_tuberosus",820,1
"990","Calopogon_tuberosus",733,1
"991","Calopogon_tuberosus",810,1
"992","Calopogon_tuberosus",1031,1
"993","Calopogon_tuberosus",808,1
"994","Calopogon_tuberosus",743,1
"995","Calopogon_tuberosus",1089,1
"996","Calopogon_tuberosus",1059,1
"997","Calopogon_tuberosus",913,1
"998","Calopogon_tuberosus",1095,1
"999","Calopogon_tuberosus",918,1
"1000","Calopogon_tuberosus",812,1
"1001","Calopogon_tuberosus",1064,1
"1002","Calopogon_tuberosus",1063,1
"1003","Calopogon_tuberosus",819,0
"1004","Calopogon_tuberosus",968,1
"1005","Calopogon_tuberosus",807,1
"1006","Calopogon_tuberosus",1118,1
"1007","Calopogon_tuberosus",910,1
"1008","Calopogon_tuberosus",1007,1
"1009","Calopogon_tuberosus",813,1
"1010","Calopogon_tuberosus",735,1
"1011","Calopogon_tuberosus",755,1
"1012","Calopogon_tuberosus",1038,1
"1013","Calopogon_tuberosus",1120,1
"1014","Calopogon_tuberosus",1161,1
"1015","Calopogon_tuberosus",1156,1
"1016","Calopogon_tuberosus",1029,1
"1017","Calopogon_tuberosus",747,1
"1018","Calopogon_tuberosus",753,1
"1019","Calopogon_tuberosus",752,1
"1020","Calopogon_tuberosus",909,1
"1021","Calopogon_tuberosus",806,1
"1022","Calopogon_tuberosus",1117,1
"1023","Calopogon_tuberosus",1116,1
"1024","Calopogon_tuberosus",1213,0
"1025","Calopogon_tuberosus",809,1
"1026","Calopogon_tuberosus",1155,1
"1027","Calopogon_tuberosus",1133,1
"1028","Calopogon_tuberosus",1003,1
"1029","Calopogon_tuberosus",1196,1
"1030","Calopogon_tuberosus",736,1
"1031","Calopogon_tuberosus",1037,1
"1032","Calopogon_tuberosus",666,1
"1033","Calopogon_tuberosus",16,0
"1034","Calopogon_tuberosus",1087,0
"1035","Calopogon_tuberosus",1199,0
"1036","Calopogon_tuberosus",745,1
"1037","Calopogon_tuberosus",746,1
"1038","Calopogon_tuberosus",563,0
"1039","Calopogon_tuberosus",1030,0
"1040","Calopogon_tuberosus",1008,1
"1041","Calopogon_tuberosus",1231,0
"1042","Calopogon_tuberosus",1249,0
"1043","Calopogon_tuberosus",556,0
"1044","Calopogon_tuberosus",818,0
"1045","Calopogon_tuberosus",1256,0
"1046","Calopogon_tuberosus",1293,0
"1047","Calopogon_tuberosus",749,1
"1048","Calopogon_tuberosus",1214,0
"1049","Calopogon_tuberosus",1113,1
"1050","Calopogon_tuberosus",1115,1
"1051","Calopogon_tuberosus",738,1
"1052","Calopogon_tuberosus",960,1
"1053","Calopogon_tuberosus",906,1
"1054","Calopogon_tuberosus",852,1
"1055","Calopogon_tuberosus",1006,1
"1056","Cleistesiopsis_bifaria",1158,1
"1057","Cleistesiopsis_bifaria",1094,1
"1058","Cleistesiopsis_bifaria",1035,1
"1059","Cleistesiopsis_bifaria",1063,1
"1060","Cleistesiopsis_bifaria",1062,1
"1061","Cleistesiopsis_bifaria",1006,1
"1062","Cleistesiopsis_bifaria",1064,1
"1063","Cleistesiopsis_bifaria",1061,1
"1064","Cleistesiopsis_bifaria",1093,1
"1065","Cleistesiopsis_bifaria",1034,1
"1066","Cleistesiopsis_bifaria",1092,1
"1067","Cleistesiopsis_bifaria",1036,1
"1068","Cleistesiopsis_bifaria",1157,1
"1069","Cleistesiopsis_bifaria",1138,1
"1070","Cleistesiopsis_bifaria",1095,1
"1071","Cleistesiopsis_divaricata",1160,1
"1072","Cleistesiopsis_divaricata",1161,1
"1073","Cleistesiopsis_divaricata",1140,1
"1074","Cleistesiopsis_divaricata",1096,1
"1075","Cleistesiopsis_divaricata",1121,1
"1076","Cleistesiopsis_divaricata",1138,1
"1077","Cleistesiopsis_divaricata",1097,1
"1078","Cleistesiopsis_divaricata",1093,1
"1079","Cleistesiopsis_divaricata",1062,1
"1080","Cleistesiopsis_divaricata",1157,1
"1081","Cleistesiopsis_divaricata",1066,1
"1082","Cleistesiopsis_bifaria",1120,1
"1083","Cleistesiopsis_divaricata",1141,1
"1084","Cleistesiopsis_bifaria",1156,1
"1085","Cleistesiopsis_bifaria",1159,1
"1086","Cleistesiopsis_bifaria",1121,1
"1087","Cleistesiopsis_divaricata",1139,1
"1088","Cleistesiopsis_bifaria",1177,1
"1089","Cleistesiopsis_divaricata",1095,1
"1090","Cleistesiopsis_bifaria",917,1
"1091","Cleistesiopsis_bifaria",1039,1
"1092","Cleistesiopsis_divaricata",1039,1
"1093","Cleistesiopsis_divaricata",1115,1
"1094","Cleistesiopsis_bifaria",1009,1
"1095","Cleistesiopsis_bifaria",1161,1
"1096","Cleistesiopsis_divaricata",1009,1
"1097","Cleistesiopsis_divaricata",1064,1
"1098","Cleistesiopsis_divaricata",1132,1
"1099","Platanthera_blephariglottis",811,1
"1100","Platanthera_blephariglottis",814,1
"1101","Platanthera_blephariglottis",866,1
"1102","Platanthera_blephariglottis",865,1
"1103","Platanthera_blephariglottis",920,1
"1104","Platanthera_blephariglottis",870,1
"1105","Platanthera_blephariglottis",868,1
"1106","Platanthera_blephariglottis",970,1
"1107","Platanthera_blephariglottis",867,1
"1108","Platanthera_blephariglottis",816,1
"1109","Platanthera_blephariglottis",862,1
"1110","Platanthera_blephariglottis",869,1
"1111","Platanthera_blephariglottis",914,1
"1112","Platanthera_blephariglottis",864,1
"1113","Platanthera_blephariglottis",915,1
"1114","Platanthera_blephariglottis",863,1
"1115","Platanthera_blephariglottis",918,1
"1116","Platanthera_blephariglottis",860,1
"1117","Platanthera_blephariglottis",967,1
"1118","Platanthera_blephariglottis",856,1
"1119","Platanthera_blephariglottis",752,1
"1120","Platanthera_blephariglottis",916,1
"1121","Platanthera_blephariglottis",857,1
"1122","Platanthera_blephariglottis",810,1
"1123","Platanthera_blephariglottis",820,1
"1124","Platanthera_blephariglottis",969,1
"1125","Platanthera_blephariglottis",1009,1
"1126","Platanthera_blephariglottis",968,1
"1127","Platanthera_blephariglottis",859,1
"1128","Platanthera_blephariglottis",917,1
"1129","Platanthera_blephariglottis",966,1
"1130","Platanthera_blephariglottis",919,1
"1131","Platanthera_blephariglottis",1096,1
"1132","Platanthera_blephariglottis",1121,1
"1133","Platanthera_blephariglottis",1066,1
"1134","Platanthera_blephariglottis",1136,1
"1135","Platanthera_blephariglottis",1097,1
"1136","Platanthera_blephariglottis",1137,1
"1137","Platanthera_blephariglottis",1159,1
"1138","Platanthera_blephariglottis",1160,1
"1139","Platanthera_blephariglottis",1158,1
"1140","Platanthera_blephariglottis",1157,1
"1141","Platanthera_blephariglottis",1140,1
"1142","Platanthera_blephariglottis",1178,1
"1143","Platanthera_blephariglottis",1138,1
"1144","Platanthera_blephariglottis",813,1
"1145","Platanthera_blephariglottis",1039,1
"1146","Platanthera_blephariglottis",817,1
"1147","Platanthera_blephariglottis",815,1
"1148","Platanthera_blephariglottis",1094,1
"1149","Platanthera_blephariglottis",1008,1
"1150","Platanthera_blephariglottis",819,1
"1151","Platanthera_blephariglottis",912,1
"1152","Platanthera_blephariglottis",818,0
"1153","Platanthera_blephariglottis",753,1
"1154","Platanthera_blephariglottis",909,1
"1155","Platanthera_blephariglottis",746,1
"1156","Platanthera_blephariglottis",812,1
"1157","Platanthera_blephariglottis",745,1
"1158","Platanthera_blephariglottis",910,1
"1159","Platanthera_blephariglottis",1118,1
"1160","Platanthera_blephariglottis",911,1
"1161","Platanthera_blephariglottis",754,1
"1162","Platanthera_blephariglottis",962,1
"1163","Platanthera_blephariglottis",809,1
"1164","Platanthera_blephariglottis",1064,1
"1165","Platanthera_blephariglottis",748,1
"1166","Platanthera_blephariglottis",1093,1
"1167","Platanthera_blephariglottis",1065,1
"1168","Platanthera_blephariglottis",913,1
"1169","Platanthera_blephariglottis",1095,1
"1170","Platanthera_blephariglottis",1139,1
"1171","Platanthera_blephariglottis",666,1
"1172","Platanthera_blephariglottis",1161,1
"1173","Platanthera_blephariglottis",1115,1
"1174","Platanthera_blephariglottis",738,1
"1175","Platanthera_blephariglottis",1177,1
"1176","Spiranthes_odorata",1212,1
"1177","Spiranthes_odorata",1120,1
"1178","Spiranthes_odorata",1066,1
"1179","Spiranthes_odorata",1134,1
"1180","Spiranthes_odorata",1097,1
"1181","Spiranthes_odorata",1121,1
"1182","Spiranthes_odorata",1096,1
"1183","Spiranthes_odorata",1063,1
"1184","Spiranthes_odorata",1157,1
"1185","Spiranthes_odorata",1161,1
"1186","Spiranthes_odorata",1113,1
"1187","Spiranthes_odorata",1159,1
"1188","Spiranthes_odorata",1156,1
"1189","Spiranthes_odorata",1160,1
"1190","Spiranthes_odorata",1154,1
"1191","Spiranthes_odorata",1118,1
"1192","Spiranthes_odorata",1196,1
"1193","Spiranthes_odorata",914,1
"1194","Spiranthes_odorata",1038,1
"1195","Spiranthes_odorata",1139,1
"1196","Spiranthes_odorata",1090,1
"1197","Spiranthes_odorata",1062,1
"1198","Spiranthes_odorata",1061,1
"1199","Spiranthes_odorata",1092,1
"1200","Spiranthes_odorata",1114,1
"1201","Spiranthes_odorata",1136,1
"1202","Spiranthes_odorata",1153,1
"1203","Spiranthes_odorata",1140,1
"1204","Spiranthes_odorata",1177,1
"1205","Spiranthes_odorata",1115,1
"1207","Spiranthes_odorata",1089,1
"1208","Spiranthes_odorata",1141,1
"1209","Spiranthes_odorata",1197,1
"1210","Spiranthes_odorata",1135,1
"1211","Spiranthes_odorata",1137,1
"1212","Spiranthes_odorata",1117,1
"1213","Spiranthes_odorata",1155,1
"1214","Spiranthes_odorata",1034,1
"1215","Spiranthes_odorata",1138,1
"1216","Spiranthes_odorata",1178,1
"1217","Spiranthes_odorata",1064,1
"1218","Spiranthes_odorata",1095,1
"1219","Spiranthes_odorata",1030,1
"1220","Spiranthes_odorata",1009,1
"1221","Platanthera_stricta",721,1
"1222","Platanthera_stricta",724,1
"1223","Platanthera_stricta",533,1
"1224","Platanthera_stricta",722,1
"1225","Platanthera_stricta",838,1
"1226","Platanthera_stricta",891,1
"1227","Platanthera_stricta",210,1
"1228","Platanthera_stricta",635,1
"1229","Platanthera_stricta",725,1
"1230","Platanthera_stricta",787,1
"1231","Platanthera_stricta",312,1
"1232","Platanthera_stricta",720,1
"1233","Platanthera_stricta",841,1
"1234","Platanthera_stricta",632,1
